,Unnamed: 0,qid,title,category,sub_category,cve_id,cvss,publish_date
4705,5272,198390,Ubuntu Security Notification for libwebp vulnerabilities (USN-4971-1),Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2018-25014,CVE-2020-36331,CVE-2020-36329,CVE-2018-25009,CVE-2018-25011,CVE-2020-36330,CVE-2018-25012,CVE-2018-25013,CVE-2018-25010,CVE-2020-36328,CVE-2020-36332",9.8,2021-06-07
4707,5274,198392,Ubuntu Security Notification for Python vulnerability (USN-4973-1),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-29921,9.8,2021-06-07
4710,5277,281241,Fedora Security Update for python (FEDORA-2021-f41d5fc954),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-19648,CVE-2021-3402,CVE-2017-9438",9.1,2021-06-07
4711,5278,281242,Fedora Security Update for python (FEDORA-2021-dd62918333),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2019-19648,CVE-2021-3402,CVE-2017-9438",9.1,2021-06-07
4721,5288,178647,Debian Security Update for libspring-java (DLA 2635-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2018-15756,CVE-2018-11040,CVE-2018-1270,CVE-2018-11039",9.8,2021-06-07
4728,5303,330080,IBM AIX Java Multiple Vulnerabilities (java_mar2021_advisory),AIX,"Unix Authenticated Discovery, Patch Available","CVE-2020-14779,CVE-2020-14796,CVE-2020-14797,CVE-2020-14798,CVE-2020-14782,CVE-2020-2773,CVE-2020-14803,CVE-2020-27221,CVE-2020-14781",9.8,2021-04-21
4729,5306,730102,VMware vCenter Server Remote Code Execution (RCE) Vulnerability (VMSA-2021-0010) (UNAUTHENTICATED)),CGI,"Remote Discovery, Patch Available, Exploit Available",CVE-2021-21985,9.8,2021-06-04
4747,5404,281482,Fedora Security Update for chromium (FEDORA-2021-c88a96bd4b),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-21161,CVE-2021-21171,CVE-2021-21175,CVE-2021-21174,CVE-2021-21178,CVE-2021-21188,CVE-2021-21154,CVE-2021-21167,CVE-2021-21183,CVE-2021-21165,CVE-2021-21159,CVE-2021-21155,CVE-2021-21151,CVE-2021-21160,CVE-2021-21169,CVE-2021-21164,CVE-2021-21181,CVE-2021-21166,CVE-2021-21190,CVE-2021-21172,CVE-2021-21182,CVE-2021-21168,CVE-2021-21189,CVE-2021-21177,CVE-2021-21187,CVE-2021-21162,CVE-2021-21184,CVE-2021-21180,CVE-2021-21163,CVE-2021-21156,CVE-2021-21153,CVE-2021-21170,CVE-2021-21173,CVE-2021-21179,CVE-2021-21157,CVE-2021-21185,CVE-2021-21149,CVE-2021-21186,CVE-2021-21176,CVE-2021-21150,CVE-2021-21152",9.6,2021-06-03
4760,5417,281404,Fedora Security Update for webkit2gtk3 (FEDORA-2021-619711d709),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-27918,CVE-2020-29623,CVE-2021-1870,CVE-2021-1801,CVE-2021-1799,CVE-2021-1789,CVE-2021-1765",9.8,2021-06-03
4761,5418,281405,Fedora Security Update for webkit2gtk3 (FEDORA-2021-864dc37032),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-27918,CVE-2021-1871,CVE-2020-29623,CVE-2021-1870,CVE-2021-1801,CVE-2021-1788,CVE-2021-1799,CVE-2021-1789,CVE-2021-1844,CVE-2021-1765",9.8,2021-06-03
4762,5419,281406,Fedora Security Update for webkit2gtk3 (FEDORA-2021-8070916f7a),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-27918,CVE-2021-1871,CVE-2020-29623,CVE-2021-1870,CVE-2021-1801,CVE-2021-1788,CVE-2021-1799,CVE-2021-1789,CVE-2021-1844,CVE-2021-1765",9.8,2021-06-03
4764,5421,281408,Fedora Security Update for spamassassin (FEDORA-2021-90e915cc4f),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-1946,9.8,2021-06-03
4765,5422,281409,Fedora Security Update for spamassassin (FEDORA-2021-5a4377797c),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-1946,9.8,2021-06-03
4766,5423,281410,Fedora Security Update for spamassassin (FEDORA-2021-bf06dcffa8),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-1946,9.8,2021-06-03
4798,5455,281442,Fedora Security Update for rubygem (FEDORA-2021-139a6a2f9d),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-28834,9.8,2021-06-03
4799,5456,281443,Fedora Security Update for rubygem (FEDORA-2021-edc673e864),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-28834,9.8,2021-06-03
4800,5457,281444,Fedora Security Update for rubygem (FEDORA-2021-4c57a892d1),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-28834,9.8,2021-06-03
4823,5480,281477,Fedora Security Update for gnutls (FEDORA-2021-18bef34f05),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-20231,CVE-2021-20232",9.8,2021-06-03
4858,5515,281364,Fedora Security Update for libpano13 (FEDORA-2021-596fc11138),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-20307,9.8,2021-06-03
4859,5516,281365,Fedora Security Update for libpano13 (FEDORA-2021-67cbea4608),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-20307,9.8,2021-06-03
4860,5517,281366,Fedora Security Update for libpano13 (FEDORA-2021-af806dd42d),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-20307,9.8,2021-06-03
4900,5557,281257,Fedora Security Update for libmicrohttpd (FEDORA-2021-6d5578e756),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-3466,9.8,2021-06-03
4901,5558,281258,Fedora Security Update for libmicrohttpd (FEDORA-2021-d4149ff7fb),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-3466,9.8,2021-06-03
4902,5559,281259,Fedora Security Update for libmicrohttpd (FEDORA-2021-5e10ad8c19),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-3466,9.8,2021-06-03
4934,5591,281294,Fedora Security Update for rust (FEDORA-2021-b1ba54add6),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-28876,CVE-2021-28878,CVE-2021-31162,CVE-2020-36323,CVE-2021-28879",9.8,2021-06-03
4935,5592,281295,Fedora Security Update for rust (FEDORA-2021-d7f74f0250),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-28876,CVE-2021-28878,CVE-2021-31162,CVE-2020-36323,CVE-2021-28879",9.8,2021-06-03
4936,5593,281296,Fedora Security Update for rust (FEDORA-2021-d0ba1901ca),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-28876,CVE-2021-28878,CVE-2021-31162,CVE-2020-36323,CVE-2021-28879",9.8,2021-06-03
4965,5622,281203,Fedora Security Update for chromium (FEDORA-2021-35d2bb4627),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-21232,CVE-2021-21230,CVE-2021-21222,CVE-2021-21217,CVE-2021-21213,CVE-2021-21201,CVE-2021-21227,CVE-2021-21194,CVE-2021-21223,CVE-2021-21197,CVE-2021-21207,CVE-2021-21208,CVE-2021-21212,CVE-2021-21206,CVE-2021-21210,CVE-2021-21211,CVE-2021-21198,CVE-2021-21219,CVE-2021-21203,CVE-2021-21226,CVE-2021-21229,CVE-2021-21199,CVE-2021-21214,CVE-2021-21231,CVE-2021-21216,CVE-2021-21228,CVE-2021-21202,CVE-2021-21195,CVE-2021-21221,CVE-2021-21220,CVE-2021-21205,CVE-2021-21209,CVE-2021-21224,CVE-2021-21204,CVE-2021-21218,CVE-2021-21225,CVE-2021-21233,CVE-2021-21215,CVE-2021-21196",9.6,2021-06-03
4966,5623,281204,Fedora Security Update for chromium (FEDORA-2021-ff893e12c5),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-21232,CVE-2021-21230,CVE-2021-21222,CVE-2021-21217,CVE-2021-21213,CVE-2021-21201,CVE-2021-21227,CVE-2021-21194,CVE-2021-21223,CVE-2021-21197,CVE-2021-21207,CVE-2021-21208,CVE-2021-21212,CVE-2021-21206,CVE-2021-21210,CVE-2021-21211,CVE-2021-21198,CVE-2021-21219,CVE-2021-21203,CVE-2021-21226,CVE-2021-21229,CVE-2021-21199,CVE-2021-21214,CVE-2021-21231,CVE-2021-21216,CVE-2021-21228,CVE-2021-21202,CVE-2021-21195,CVE-2021-21221,CVE-2021-21220,CVE-2021-21205,CVE-2021-21209,CVE-2021-21224,CVE-2021-21204,CVE-2021-21218,CVE-2021-21225,CVE-2021-21233,CVE-2021-21215,CVE-2021-21196",9.6,2021-06-03
4967,5624,281205,Fedora Security Update for chromium (FEDORA-2021-c3754414e7),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-21232,CVE-2021-21230,CVE-2021-21222,CVE-2021-21217,CVE-2021-21213,CVE-2021-21201,CVE-2021-21227,CVE-2021-21194,CVE-2021-21223,CVE-2021-21197,CVE-2021-21207,CVE-2021-21208,CVE-2021-21212,CVE-2021-21206,CVE-2021-21210,CVE-2021-21211,CVE-2021-21198,CVE-2021-21219,CVE-2021-21203,CVE-2021-21226,CVE-2021-21229,CVE-2021-21199,CVE-2021-21214,CVE-2021-21231,CVE-2021-21216,CVE-2021-21228,CVE-2021-21202,CVE-2021-21195,CVE-2021-21221,CVE-2021-21220,CVE-2021-21205,CVE-2021-21209,CVE-2021-21224,CVE-2021-21204,CVE-2021-21218,CVE-2021-21225,CVE-2021-21233,CVE-2021-21215,CVE-2021-21196",9.6,2021-06-03
4972,5629,281210,Fedora Security Update for php (FEDORA-2021-b21bbfa198),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-36326,CVE-2018-19296",9.8,2021-06-03
4973,5630,281211,Fedora Security Update for php (FEDORA-2021-ecf4fed550),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-36326,CVE-2018-19296",9.8,2021-06-03
4995,5652,281233,Fedora Security Update for opendmarc (FEDORA-2021-c1b846164e),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2020-12460,9.8,2021-06-03
5008,5665,159224,Oracle Enterprise Linux Security Update for grafana (ELSA-2021-1859),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-24303,CVE-2020-27846",9.8,2021-06-03
5012,5669,159229,Oracle Enterprise Linux Security Update for rust-toolset:ol8 (ELSA-2021-1935),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-36317,CVE-2020-36318",9.8,2021-06-03
5033,5690,178635,Debian Security Update for nginx (DSA 4921-1),Debian,"Unix Authenticated Discovery, Patch Available",CVE-2021-23017,9.8,2021-06-03
5034,5691,178637,Debian Security Update for webkit2gtk (DSA 4923-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2021-1788,CVE-2021-1844,CVE-2021-1871",9.8,2021-06-03
5056,5713,159194,Oracle Enterprise Linux Security Update for python-cryptography (ELSA-2021-1608),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-25659,CVE-2020-36242",9.1,2021-06-03
5061,5718,159200,Oracle Enterprise Linux Security Update for python3 (ELSA-2021-1633),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2020-26116,CVE-2020-27619,CVE-2021-23336,CVE-2021-3177",9.8,2021-06-03
5062,5719,159201,Oracle Enterprise Linux Security Update for samba (ELSA-2021-1647),OEL,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2020-1472,CVE-2020-14318,CVE-2020-14323",10.0,2021-06-03
5079,5736,159218,Oracle Enterprise Linux Security Update for httpd:2.4 (ELSA-2021-1809),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2018-17199,CVE-2020-11984,CVE-2020-11993",9.8,2021-06-03
5084,5741,159223,Oracle Enterprise Linux Security Update for unbound (ELSA-2021-1853),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2019-25038,CVE-2019-25040,CVE-2019-25042,CVE-2019-25032,CVE-2019-25034,CVE-2019-25035,CVE-2019-25036,CVE-2019-25037,CVE-2019-25039,CVE-2019-25041,CVE-2020-28935",9.8,2021-06-03
5093,5751,159188,Oracle Enterprise Linux Security Update for glibc (ELSA-2021-1585),OEL,"Unix Authenticated Discovery, Patch Available","CVE-2016-10228,CVE-2019-9169,CVE-2020-27618,CVE-2021-3326,CVE-2019-25013",9.8,2021-06-03
5098,5788,375544,Red Hat Libxml2 Arbitrary Code Execution Vulnerability,Local,Unix Authenticated Discovery,CVE-2016-4658,9.8,2021-05-12
5101,5792,650049,EOL/Obsolete Operating System: Debian 8.0 Detected,Security Policy,Unix Authenticated Discovery,,9.4,2021-06-02
5116,5807,281181,Fedora Security Update for python (FEDORA-2021-ab09c9a7a1),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-31800,9.8,2021-06-02
5117,5808,281182,Fedora Security Update for python (FEDORA-2021-888ccfd5b6),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-31800,9.8,2021-06-02
5118,5809,281183,Fedora Security Update for python (FEDORA-2021-52dfb60726),Fedora,"Unix Authenticated Discovery, Patch Available",CVE-2021-31800,9.8,2021-06-02
5149,5840,281120,Fedora Security Update for python2.7 (FEDORA-2021-12df7f7382),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-23336,CVE-2020-27619",9.8,2021-06-02
5150,5841,281121,Fedora Security Update for python2.7 (FEDORA-2021-98720f3785),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-23336,CVE-2020-27619",9.8,2021-06-02
5180,5871,281106,Fedora Security Update for mingw (FEDORA-2021-aa5d2e2289),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2021-25288,CVE-2021-28675,CVE-2021-25287,CVE-2021-28677,CVE-2021-28678,CVE-2021-28676",9.1,2021-06-02
5186,5877,281112,Fedora Security Update for opendmarc (FEDORA-2021-1ec3c5ed63),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-12460,CVE-2019-20790,CVE-2020-12272",9.8,2021-06-02
5187,5878,281113,Fedora Security Update for opendmarc (FEDORA-2021-433e7d72ce),Fedora,"Unix Authenticated Discovery, Patch Available","CVE-2020-12460,CVE-2019-20790,CVE-2020-12272",9.8,2021-06-02
5198,5892,178606,Debian Security Update for libx11 (DLA 2666-1),Debian,"Unix Authenticated Discovery, Patch Available",CVE-2021-31535,9.8,2021-06-01
5199,5893,178609,Debian Security Update for nginx (DLA 2670-1),Debian,"Unix Authenticated Discovery, Patch Available",CVE-2021-23017,9.8,2021-06-01
5202,5896,198385,Ubuntu Security Notification for libx11 vulnerability (USN-4966-1),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-31535,9.8,2021-06-01
5203,5897,198386,Ubuntu Security Notification for nginx vulnerability (USN-4967-1),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-23017,9.8,2021-06-01
5204,5898,198387,Ubuntu Security Notification for LZ4 vulnerability (USN-4968-1),Ubuntu,"Unix Authenticated Discovery, Patch Available",CVE-2021-3520,9.8,2021-06-01
5211,5905,730098,Couchbase Server Remote Code Execution Vulnerability,CGI,"Remote Discovery, Patch Available",CVE-2020-24719,9.8,2021-06-01
5218,5912,375440,Micro Focus Operations Bridge Manager Remote Code Execution Vulnerability(KM03792443),Local,"Windows Authenticated Discovery, Patch Available",CVE-2021-22505,9.8,2021-04-12
5220,5914,750054,SUSE Enterprise Linux Security Update for nginx (SUSE-SU-2021:1792-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2021-23017,9.8,2021-05-31
5228,5922,750043,SUSE Enterprise Linux Security Update for libX11 (SUSE-SU-2021:1766-1),SUSE,"Unix Authenticated Discovery, Patch Available",CVE-2021-31535,9.8,2021-05-31
5238,5936,352367,Amazon Linux Security Advisory for xstream: ALAS2-2021-1645,Amazon Linux,"Unix Authenticated Discovery, Patch Available","CVE-2021-21346,CVE-2021-21344,CVE-2021-21350,CVE-2021-21347,CVE-2021-21345",9.9,2021-05-27
5240,5938,352369,Amazon Linux Security Advisory for spamassassin: ALAS2-2021-1642,Amazon Linux,"Unix Authenticated Discovery, Patch Available",CVE-2020-1946,9.8,2021-05-27
5248,5946,372577,IBM Spectrum Control (Tivoli Storage Productivity Center) Apache Log4j vulnerability (1488939),Local,"Authenticated Discovery, Patch Available",CVE-2019-17571,9.8,2021-05-27
5306,6005,198379,Ubuntu Security Notification for Pillow vulnerabilities (USN-4963-1),Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2021-28676,CVE-2021-25287,CVE-2021-28675,CVE-2021-25288,CVE-2021-28678,CVE-2021-28677",9.1,2021-05-27
5314,6015,730033,Lenovo Xclarity Controller Default Credential Detected,CGI,Remote Discovery,,9.8,2021-04-20
5315,6018,174729,SUSE Enterprise Linux Security update for the Linux Kernel (SUSE-SU-2020:2106-1),SUSE,"Unix Authenticated Discovery, Patch Available","CVE-2020-12771,CVE-2020-10767,CVE-2019-16746,CVE-2020-13974,CVE-2020-0305,CVE-2020-14416,CVE-2020-15393,CVE-2020-10766,CVE-2020-10768,CVE-2020-15780,CVE-2019-20908,CVE-2020-10773,CVE-2020-12888,CVE-2020-10769",9.8,2021-04-19
5321,6026,375580,SecureCRT Memory Corruption Vulnerability,Local,"Windows Authenticated Discovery, Patch Available",CVE-2020-12651,9.8,2021-05-25
5325,6030,198370,Ubuntu Security Notification for AWStats vulnerabilities (USN-4953-1),Ubuntu,"Unix Authenticated Discovery, Patch Available","CVE-2017-1000501,CVE-2020-29600,CVE-2020-35176",9.8,2021-05-25
5343,6049,670319,EulerOS Security Update for libexif (EulerOS-SA-2021-1905),EulerOS,"Unix Authenticated Discovery, Patch Available",CVE-2020-0452,9.8,2021-05-24
5355,6061,670331,EulerOS Security Update for xterm (EulerOS-SA-2021-1893),EulerOS,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-05-24
5358,6064,670336,EulerOS Security Update for screen (EulerOS-SA-2021-1888),EulerOS,"Unix Authenticated Discovery, Patch Available",CVE-2021-26937,9.8,2021-05-24
5360,6066,670338,EulerOS Security Update for python3 (EulerOS-SA-2021-1886),EulerOS,"Unix Authenticated Discovery, Patch Available","CVE-2021-23336,CVE-2021-3177",9.8,2021-05-24
5380,6086,239293,Red Hat Update for unbound (RHSA-2021:1853),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2019-25032,CVE-2019-25034,CVE-2019-25035,CVE-2019-25036,CVE-2019-25037,CVE-2019-25038,CVE-2019-25039,CVE-2019-25040,CVE-2019-25041,CVE-2019-25042,CVE-2020-28935",9.8,2021-05-24
5395,6101,590397,Siemens SINEMA Server Incorrect Session Validation Vulnerability(ICSA-20-014-02),ICS,"Windows Authenticated Discovery, Patch Available",CVE-2019-10940,9.9,2021-05-24
5398,6104,670310,EulerOS Security Update for xterm (EulerOS-SA-2021-1914),EulerOS,"Unix Authenticated Discovery, Patch Available",CVE-2021-27135,9.8,2021-05-24
5399,6105,670311,EulerOS Security Update for screen (EulerOS-SA-2021-1913),EulerOS,"Unix Authenticated Discovery, Patch Available",CVE-2021-26937,9.8,2021-05-24
5400,6106,670312,EulerOS Security Update for PyYAML (EulerOS-SA-2021-1912),EulerOS,"Unix Authenticated Discovery, Patch Available","CVE-2020-1747,CVE-2020-14343",9.8,2021-05-24
5401,6107,670313,EulerOS Security Update for python (EulerOS-SA-2021-1911),EulerOS,"Unix Authenticated Discovery, Patch Available","CVE-2021-3177,CVE-2021-23336",9.8,2021-05-24
5414,6162,239330,Red Hat Update for python-cryptography (RHSA-2021:1608),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-25659,CVE-2020-36242",9.1,2021-05-20
5420,6168,239336,Red Hat Update for glibc (RHSA-2021:1585),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2016-10228,CVE-2019-9169,CVE-2019-25013,CVE-2020-27618,CVE-2021-3326",9.8,2021-05-20
5432,6180,178594,Debian Security Update for bind9 (DLA 2647-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2021-25214,CVE-2021-25215,CVE-2021-25216",9.8,2021-05-20
5433,6181,178595,Debian Security Update for cgal (DLA 2649-1),Debian,"Unix Authenticated Discovery, Patch Available","CVE-2020-28601,CVE-2020-28636,CVE-2020-35628,CVE-2020-35636",9.8,2021-05-20
5451,6199,239287,Red Hat Update for rust-toolset:rhel8 (RHSA-2021:1935),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-36317,CVE-2020-36318",9.8,2021-05-20
5455,6203,239292,Red Hat Update for python38:3.8 (RHSA-2021:1879),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-26116,CVE-2020-27783,CVE-2021-3177",9.8,2021-05-20
5460,6208,239299,Red Hat Update for httpd:2.4 (RHSA-2021:1809),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2018-17199,CVE-2020-11984,CVE-2020-11993",9.8,2021-05-20
5467,6215,239307,Red Hat Update for python27:2.7 (RHSA-2021:1761),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-26116,CVE-2020-26137,CVE-2020-27783,CVE-2021-3177",9.8,2021-05-20
5482,6230,239323,Red Hat Update for python3 (RHSA-2021:1633),RedHat,"Unix Authenticated Discovery, Patch Available","CVE-2020-26116,CVE-2020-27619,CVE-2021-3177,CVE-2021-23336",9.8,2021-05-20
5489,6241,50110,Exim Mail Server Multiple Vulnerabilities (21Nails)(Generic),Mail services,"Remote Discovery, Unix Authenticated Discovery, Patch Available","CVE-2020-28007,CVE-2020-28008,CVE-2020-28014,CVE-2021-27216,CVE-2020-28011,CVE-2020-28010,CVE-2020-28013,CVE-2020-28016,CVE-2020-28015,CVE-2020-28012,CVE-2020-28009,CVE-2020-28017,CVE-2020-28020,CVE-2020-28023,CVE-2020-28021,CVE-2020-28022,CVE-2020-28026,CVE-2020-28019,CVE-2020-28024,CVE-2020-28018,CVE-2020-28025",9.8,2021-05-04
5491,6267,730078,WordPress Prior to 5.7.2 Multiple Vulnerabilities,CGI,"Remote Discovery, Patch Available","CVE-2018-19296,CVE-2020-36326",9.8,2021-05-17
5507,6321,352293,Amazon Linux Security Update for dnsmasq: AL2012-2021-334,Amazon Linux,"Unix Authenticated Discovery, Patch Available, Exploit Available","CVE-2017-14491,CVE-2020-25684,CVE-2020-25686,CVE-2020-25685",9.8,2021-05-19
5513,6327,352299,Amazon Linux Security Update for python26 python27: AL2012-2021-338,Amazon Linux,"Unix Authenticated Discovery, Patch Available",CVE-2021-3177,9.8,2021-05-19
5516,6330,730087,Webmin Cross Site Request Forgery Vulnerability,CGI,"Remote Discovery, Patch Available, Exploit Available","CVE-2021-31760,CVE-2021-31761,CVE-2021-31762",9.6,2021-05-19
